ECG,Trigger
0.8959955113303608,0.0
0.7596045967268297,0.0
0.5464323655422993,0.0
0.5554935239654607,0.0
0.5039986457572445,0.0
0.2579354530661613,0.0
0.394280600104152,0.0
0.264260503872132,0.0
0.06180694174743823,0.0
0.12074320607888483,0.0
0.27083726353953075,0.0
0.33634379058310154,0.0
0.3696339882822366,0.0
0.30121512114858184,0.0
0.40072708432209686,0.0
0.26061670868740816,0.0
0.5256323620255057,0.0
0.4100963985491872,0.0
0.28724701996278845,0.0
0.44488695561659036,0.0
0.3503058483452263,0.0
0.3492223851074857,0.0
0.21212562579714406,0.0
0.34319740182587033,0.0
0.5594036783800047,0.0
0.3291277650510465,0.0
0.5118517952575534,0.0
0.4764601421691295,0.0
0.3602676645955509,0.0
0.3269956898708106,0.0
0.45404972371172886,0.0
0.4948767899929487,0.0
0.26166387513482603,0.0
0.49687685203178555,0.0
0.5815186369523453,0.0
0.2698449939335624,0.0
0.4870114644095638,0.0
0.5238656821856551,0.0
0.4447109256477462,0.0
0.48145826502446476,0.0
0.4556905184065469,0.0
0.5678920249244476,0.0
0.5924312206324712,0.0
0.6969581107259593,0.0
0.6540161373539538,0.0
0.5196876406996874,0.0
0.5322661809818082,0.0
0.6187641397129999,0.0
0.654111511035131,0.0
0.42598762840966325,0.0
0.5835193523710372,0.0
0.620663428180421,0.0
0.3110683387134334,0.0
0.5272723714118294,0.0
0.48910104789032294,0.0
0.41652654971022673,0.0
0.4621147658991986,0.0
0.34355045121664535,0.0
0.5960293061251374,0.0
0.3033914211410025,0.0
0.35089872859242227,0.0
0.4717518475017905,0.0
0.46956562262151635,0.0
0.40123518880381387,0.0
0.41726985354693374,0.0
0.3974334592192232,0.0
0.22242047824858988,0.0
0.5425318928617855,0.0
0.26993548786437893,0.0
0.3264653707735289,0.0
0.23459935193517353,0.0
0.1709592329944562,0.0
0.4238799916939127,0.0
0.3598609360031794,0.0
0.2626724428554083,0.0
0.4558887725450048,0.0
0.2702940156997123,0.0
0.14763195770886764,0.0
0.2998073269931682,0.0
0.3148823373361083,0.0
0.3576647553519181,0.0
0.30606013564189827,0.0
0.20637507618446835,0.0
0.3516713267232594,0.0
0.20190466851935612,0.0
0.22748555194773606,0.0
0.22101017603342543,0.0
0.26187722495140053,0.0
0.33291860930961525,0.0
0.2521884424068356,0.0
0.24237430377972535,0.0
0.3643946468627698,0.0
0.618291247332726,0.0
0.5889767759909333,0.0
0.36699920548372383,0.0
0.3325127271986375,0.0
0.25021801954267553,0.0
0.3710882448004731,0.0
0.4256674700214955,0.0
0.304089272582847,0.0
0.5975532548226974,0.0
0.4437075103292629,0.0
0.4018636486976966,0.0
0.3852904832313867,0.0
