ECG,Trigger
0.9685228180501156,0.0
0.9811597685382184,0.0
0.8601656266967646,0.0
0.6211785056159994,0.0
0.5538902355931782,0.0
0.27348117584421605,0.0
0.08497940124859454,0.0
0.07876058804449387,0.0
-0.07375942177663015,0.0
0.11122360086970717,0.0
0.1719999347776237,0.0
0.03700811019466646,0.0
0.06605071083771336,0.0
0.07802972309304822,0.0
0.18111311708657685,0.0
0.26774455876816805,0.0
0.20863502799186973,0.0
0.2446849318218951,0.0
0.2025794320876821,0.0
0.22407978496484204,0.0
0.26435600024705497,0.0
0.19476644264181464,0.0
0.21387008187385065,0.0
0.18736032551677975,0.0
0.20619168184722597,0.0
0.21165761959435667,0.0
0.1702540035861991,0.0
0.18874727105556535,0.0
0.2827432279154575,0.0
0.21776722638803384,0.0
0.2466140944502935,0.0
0.28749291684100897,0.0
0.3174419641753041,0.0
0.2993302432312782,0.0
0.3862662833455848,0.0
0.2527425465299244,0.0
0.321349462933368,0.0
0.3597681118469991,0.0
0.36335258586255526,0.0
0.3488077911218209,0.0
0.36159792454168804,0.0
0.4067552835791453,0.0
0.40931678753392753,0.0
0.5038289093895713,0.0
0.39490570067536646,0.0
0.40183424543635143,0.0
0.39324573062472074,0.0
0.4848715697070101,0.0
0.4506744722602946,0.0
0.3877240723195639,0.0
0.39309837894694893,0.0
0.39639239441722585,0.0
0.41837356071843634,0.0
0.333669098994095,0.0
0.3761193806523505,0.0
0.35685648150518523,0.0
0.3090158235422936,0.0
0.2932090642128935,0.0
0.2709521298670421,0.0
0.2980448162992256,0.0
0.2995973806568244,0.0
0.30603668154308294,0.0
0.1366313432025923,0.0
0.30903518997528,0.0
0.11607824107847059,0.0
0.14643612089060223,0.0
0.17623241426658212,0.0
0.14266416277415941,0.0
0.13979804787896913,0.0
0.10040588402000448,0.0
0.10723086866668942,0.0
0.05262130900037308,0.0
0.12431553661843303,0.0
0.17995162392780742,0.0
0.13454798226243506,0.0
0.06253096064128037,0.0
0.12279721232739606,0.0
0.1345126824959761,0.0
0.06630902524126826,0.0
0.10682104219885415,0.0
0.1160169242783409,0.0
0.05931959575618778,0.0
0.055154940854827056,0.0
0.09884476918312095,0.0
0.03760711458752604,0.0
0.1908648580359636,0.0
0.11581546397683834,0.0
0.14472509741299885,0.0
0.1155621329492847,0.0
0.15035786031243328,0.0
0.08123095490068125,0.0
0.14934748594428432,0.0
0.08070397018730667,0.0
0.14615912781431498,0.0
0.12894131029009576,0.0
0.07187327253217057,0.0
0.0524718416937343,0.0
0.1746589887428227,0.0
0.17784220325462494,0.0
0.12702840987582162,0.0
0.14467516390207025,0.0
0.1481990023858984,0.0
0.2546302496632646,0.0
0.17238272746030198,0.0
0.08608827901920703,0.0
0.1603345829111117,0.0
0.15476895623272924,0.0
0.13197193308777105,0.0
0.20904382811999545,0.0
0.20118575973543437,0.0
0.22037158770263754,0.0
0.264716745469439,0.0
0.18054441879729216,0.0
0.16688485005691575,0.0
0.1928020386369047,0.0
0.22771130269052964,0.0
0.2657683077042556,0.0
0.2674766718231824,0.0
0.19195832219678371,0.0
0.2606554767331114,0.0
0.18242264479211412,0.0
0.2010211514360583,0.0
0.3170723916663997,0.0
0.2414808332681461,0.0
0.3102127645035465,0.0
0.26460896103995213,0.0
0.22149493521046013,0.0
0.31323658017664807,0.0
0.3268615880835247,0.0
0.2533209478628714,0.0
0.30267107303148244,0.0
0.41332712949587613,0.0
0.4095992099286405,0.0
0.25880574262344713,0.0
0.4316388113119346,0.0
0.4411178752321784,0.0
0.41187306063667445,0.0
0.4365801627117024,0.0
0.5799898706155546,0.0
0.47210269867435517,0.0
0.6107341716922703,0.0
0.4981679427989605,0.0
0.5234071265243979,0.0
0.6342584036472672,0.0
0.5523273953548397,0.0
0.5147909423697593,0.0
0.5838768506989576,0.0
0.5265176171337961,0.0
0.594684444368791,0.0
0.5403629860875516,0.0
0.4953092648892241,0.0
0.4834140125047411,0.0
0.36417441114624427,0.0
0.48949608526317734,0.0
0.4735884995203968,0.0
0.31572085161296926,0.0
0.4159203887774486,0.0
0.36331033382188505,0.0
0.29822734420840263,0.0
0.3812129414720606,0.0
0.3164001350163097,0.0
0.27863794041299583,0.0
0.2890881704656577,0.0
0.32866909071030465,0.0
0.2900143808577949,0.0
0.22334974209893177,0.0
0.2019448499413244,0.0
0.30548502718924475,0.0
0.23881095624553209,0.0
0.1974626119590837,0.0
0.19416673761174363,0.0
0.11160474550693249,0.0
0.14664653082459012,0.0
0.12724998675519442,0.0
0.24466277404858566,0.0
0.2773341035718625,0.0
0.5085450980197637,0.0
0.6074036936861781,0.0
0.8062585869297147,0.0
0.9707891489899532,0.0
1.1263806490906574,0.0
0.9962792262586926,0.0
0.9924126629688695,0.0
0.7216771897869854,0.0
0.6030530213974946,0.0
0.3588682166107068,0.0
0.2886439694954896,0.0
0.06589137593992171,0.0
-0.012747685696639616,0.0
-0.058390291586204214,0.0
-0.002934578279445335,0.0
-0.07616245334835954,0.0
-0.07128927995194267,0.0
-0.01167459423444403,0.0
0.0400310114090036,0.0
0.1380986146266894,0.0
0.10343616970662685,0.0
0.15310923689919276,0.0
0.13495890494424176,0.0
0.10221089828305804,0.0
0.040848617522074804,0.0
0.0797867466639435,0.0
0.20632545427765792,0.0
0.04317215499051126,0.0
0.19535992857301449,0.0
0.19706395380265507,0.0
0.13886153352342998,0.0
0.11525360585286591,0.0
0.15904651751975024,0.0
0.1716973841372015,0.0
0.15562828681941324,0.0
0.09097868365470903,0.0
0.2333894273941332,0.0
0.15096769724501846,0.0
0.17991653148879755,0.0
0.18350279392660018,0.0
0.18794141158926128,0.0
0.20105125856807016,0.0
0.20520166523290673,0.0
0.18427157406397246,0.0
0.21198058337826511,0.0
0.3033464318951751,0.0
0.30115538255629204,0.0
0.31325511511116005,0.0
0.3134260412473797,0.0
0.3281372042050707,0.0
0.34105939931180074,0.0
0.3907984499309991,0.0
0.4015399114671001,0.0
0.40272271501828977,0.0
0.39583243379261457,0.0
0.46306097144226227,0.0
0.3933817985776033,0.0
0.4302411844947256,0.0
0.44705479819361077,0.0
0.4565564679376562,0.0
0.6378372340605193,0.0
0.46302069480376906,0.0
0.4269252069823111,0.0
0.4133595966942871,0.0
0.381627359444392,0.0
0.4550553103634172,0.0
0.46201233421018456,0.0
0.41977153398616496,0.0
0.47802109315112395,0.0
0.48197156297425076,0.0
0.4391496055071363,0.0
0.4107912255461183,0.0
0.33632797057160746,0.0
0.3922938687562834,0.0
0.3039904496164841,0.0
0.48979629403833164,0.0
0.2723665752085019,0.0
0.30607769322459394,0.0
0.23037605443147757,0.0
0.3110322126070789,0.0
0.30532399298406004,0.0
0.21123161089295633,0.0
0.30131308636534376,0.0
0.2074496075726025,0.0
0.290617056504719,0.0
0.2788334670616564,0.0
0.174845710680021,0.0
0.2956869049070307,0.0
0.19895840708433227,0.0
0.19442413634489317,0.0
0.27528850902829116,0.0
0.23304053058077065,0.0
0.2621501209856308,0.0
0.1876523406091795,0.0
0.3568904813428305,0.0
0.21268946804435518,0.0
0.2486592733201724,0.0
0.25826938798693844,0.0
0.2055317086482446,0.0
0.2692360018148096,0.0
0.10377387218653969,0.0
0.23448567219355335,0.0
0.3189742544731041,0.0
0.34277802169314087,0.0
0.2135017031216369,0.0
0.27393043389032995,0.0
0.3202778515480058,0.0
0.2728102696146225,0.0
0.32227935814389463,0.0
0.34071207372389245,0.0
0.30819760079323844,0.0
0.37526955075179225,0.0
0.23957211125412442,0.0
0.25263199379658785,0.0
0.3201976439059435,0.0
0.31825114588651504,0.0
0.31341317849482875,0.0
0.3747273008316102,0.0
0.3647473017876905,0.0
0.311022634581303,0.0
0.29838964726440664,0.0
0.36897919086820197,0.0
0.2999861781036198,0.0
0.4097495126466773,0.0
0.2938382423154956,0.0
0.35693610657231994,0.0
0.3425567260182771,0.0
0.31513663219120086,0.0
0.3056288108315628,0.0
0.2928854849185671,0.0
0.32252509492737663,0.0
0.15107163991943653,0.0
0.2196917295908824,0.0
0.11771471741289447,0.0
0.3245322678064892,0.0
0.2189029419230447,0.0
0.12098326586485685,0.0
0.12517842954446368,0.0
0.20349599356469458,0.0
0.10400930731879254,0.0
0.2631213099652109,0.0
0.18628230738928292,0.0
0.15996810337212103,0.0
0.07437266351587084,0.0
0.06573819012269504,0.0
0.19059534300355646,0.0
0.07526671080709406,0.0
0.10828169434020127,0.0
0.013141682531088925,0.0
0.09391907894473568,0.0
0.19963482689151285,0.0
0.0642492368476816,0.0
0.11640048975001724,0.0
0.18116445488480656,0.0
0.16402545462960172,0.0
0.19244896804358705,0.0
0.12548463885334013,0.0
0.2597868307906201,0.0
0.23721445281427347,0.0
0.20707990959102496,0.0
0.28100743448516036,0.0
0.3673577364452684,0.0
0.38244050214717235,0.0
0.2865518565258522,0.0
0.40059652559477793,0.0
0.41420403812149775,0.0
0.30838177632142033,0.0
0.4791451913713086,0.0
0.4545605061236365,0.0
0.4019815727603341,0.0
0.42469753385989123,0.0
0.33269239551004587,0.0
0.4645316071686937,0.0
0.36709887469512575,0.0
0.3616212315832316,0.0
0.3457851301809387,0.0
0.26072968797270446,0.0
0.3641738153629934,0.0
0.3523288551842589,0.0
0.34924037762521665,0.0
0.32965579678322027,0.0
0.2911365110213546,0.0
0.2561559375513402,0.0
0.26115743198444624,0.0
0.3084612913660868,0.0
0.1948072370617805,0.0
0.2955327950514367,0.0
0.22206490871783166,0.0
0.23073048290046358,0.0
0.3139546483665768,0.0
0.2971033076015508,0.0
0.2169108187055512,0.0
0.13151867974836134,0.0
0.10730473270853906,0.0
0.0010925344535956394,0.0
0.10669726119025144,0.0
-0.013041405952491418,0.0
-0.028618020574293412,0.0
0.10767913983005042,0.0
0.15283174376665087,0.0
0.28548546491362387,0.0
0.2921864835043444,0.0
0.5047790368670758,0.0
0.7154992978222254,0.0
0.8852773357275634,0.0
0.9086649613877356,0.0
1.032542190206966,0.0
0.8749092946369523,0.0
0.8392453272198892,0.0
0.6007562857012319,0.0
0.376492566813487,0.0
0.1449592243984687,0.0
0.029676447487850144,0.0
0.0428491751063545,0.0
-0.0888408518475699,0.0
-0.17871431881310185,0.0
-0.18573482088897836,0.0
-0.07761443102094136,0.0
-0.09515889472271791,0.0
0.02160807270187225,0.0
-0.017452807122553544,0.0
0.09000560549421412,0.0
0.14183753249584927,0.0
0.08285307445721884,0.0
0.17341868203942123,0.0
0.04014999568065346,0.0
0.1503880576129234,0.0
0.14274064668680622,0.0
0.19487020030122626,0.0
0.28122719063118795,0.0
0.10744042303804005,0.0
0.19911275039385407,0.0
0.17911658963169091,0.0
0.19440696053353068,0.0
0.19956776407814575,0.0
0.2005168144887644,0.0
0.25653284134876075,0.0
0.272086257638426,0.0
0.21999148393570211,0.0
0.17172070222904978,0.0
0.18327171147339685,0.0
0.30565772882547954,0.0
0.2879874620308818,0.0
0.30218852426732334,0.0
0.28123660285941965,0.0
0.3882565722212399,0.0
0.3136369139493855,0.0
0.36272432956488343,0.0
0.3939871731727549,0.0
0.485671285928294,0.0
0.41240450609151275,0.0
0.4875025116768066,0.0
0.4912947865877634,0.0
0.46909488494394624,0.0
0.45459973349864846,0.0
0.43751943815985556,0.0
0.39578403877360224,0.0
0.5323534992223529,0.0
0.5892992833935478,0.0
0.48404519208696745,0.0
0.5605959740476463,0.0
0.5314591532272241,0.0
0.5342049486247932,0.0
0.5887283220851663,0.0
0.472460407470076,0.0
0.5479359350756671,0.0
0.4952324478367461,0.0
0.478028835148228,0.0
0.503803518994697,0.0
0.4373275370526976,0.0
0.5071770825846668,0.0
0.4347295806355253,0.0
0.5065703577910955,0.0
0.31949251931112543,0.0
0.4403458665480927,0.0
0.414786228399055,0.0
0.3403492322659068,0.0
0.42688191697973815,0.0
0.3845889142211131,0.0
0.3179254713090275,0.0
0.3258182805667146,0.0
0.2667596837063846,0.0
0.24172858446532738,0.0
0.26799323790669305,0.0
0.2562784452626532,0.0
0.17581573812520043,0.0
0.09768835559141277,0.0
0.14936479721963603,0.0
0.19617107243372656,0.0
0.1855703438001449,0.0
0.18815580470116886,0.0
0.20464308094142047,0.0
0.1790171103065456,0.0
0.2742007854960738,0.0
0.12053155018509881,0.0
0.14553602292868484,0.0
0.12182350452011872,0.0
0.234851551668617,0.0
0.13433596468506293,0.0
0.09897881235552566,0.0
0.1716270727999747,0.0
0.25604240454027827,0.0
0.08767305893791252,0.0
0.09669987632721996,0.0
0.08482664611866922,0.0
0.12739094157496597,0.0
0.11433866768049002,0.0
0.030578461042329474,0.0
0.13835775870559325,0.0
0.13874393746399383,0.0
0.07462481674519879,0.0
0.13572832511749106,0.0
0.21525751565622098,0.0
0.10309947293664387,0.0
0.16417208401538738,0.0
0.18213805913171852,0.0
0.11230371045671789,0.0
0.11795153825646823,0.0
0.18583767661604847,0.0
0.13842394074296105,0.0
0.18877490244197542,0.0
0.11465158501526979,0.0
0.14966978052599672,0.0
0.0814374338311752,0.0
0.1147525907409062,0.0
0.1738609480187668,0.0
0.16719372328907434,0.0
0.17801647638323878,0.0
0.13853088181355844,0.0
0.17726817158838254,0.0
0.12414736777875929,0.0
0.212008635388238,0.0
0.2145605700252517,0.0
0.08883086994043787,0.0
0.08759089915315597,0.0
0.2033153526771792,0.0
0.10817174996318989,0.0
0.030984997767151384,0.0
0.1513909224256909,0.0
0.09027563781827992,0.0
0.1286361680944468,0.0
0.07215358028312566,0.0
0.010066049078256076,0.0
0.14170594777205642,0.0
0.11204814509032285,0.0
0.11442451409910004,0.0
0.028775830994259344,0.0
0.08289835369758636,0.0
0.16217341804740396,0.0
0.07680091307003029,0.0
0.2031261564231847,0.0
0.13793817143014642,0.0
0.07994794926960498,0.0
0.058598802275545474,0.0
0.2672808051372957,0.0
0.1968693085444596,0.0
0.0722253264095995,0.0
0.1373732342709814,0.0
0.22500486030662023,0.0
0.178851956308638,0.0
0.2510335020220217,0.0
0.25297548739442194,0.0
0.2045007323728699,0.0
0.22756513272359347,0.0
0.25473657984929793,0.0
0.3225575303165125,0.0
0.3658975943925844,0.0
0.3461148487455677,0.0
0.287712423484149,0.0
0.37954935058645045,0.0
0.45434581927888384,0.0
0.4422334270910659,0.0
0.26732203683233546,0.0
0.3882480554195926,0.0
0.3786140277222518,0.0
0.3173391951921759,0.0
0.36566859356401643,0.0
0.25559519699411404,0.0
0.2903404275847789,0.0
0.26579012010374786,0.0
0.2789100507309082,0.0
0.2278902530697351,0.0
0.16181756847612044,0.0
0.23858914241403845,0.0
0.18453081445196445,0.0
0.17685844393118563,0.0
0.14273826978690624,0.0
0.17107927243148413,0.0
0.03322522160676138,0.0
0.1294755133951944,0.0
0.07265852419283574,0.0
0.08590557464795696,0.0
0.17619051940597732,0.0
-0.002475362305448106,0.0
0.05267073634733485,0.0
0.0866672242593954,0.0
0.13956916413577028,0.0
0.06366298549855817,0.0
0.03534060537648077,0.0
0.05869482272876403,0.0
0.009263017764579046,0.0
-0.08053253398582144,0.0
-0.057465433340678634,0.0
-0.13765348031528196,0.0
-0.06551197119543996,0.0
0.027114598313434598,0.0
0.13360906554365692,0.0
0.26836322820174113,0.0
0.35058788284898146,0.0
0.6482849978279953,0.0
0.7967562630322247,0.0
0.9049816606444692,0.0
1.000397231399673,0.0
0.9926952286330585,0.0
0.9091738019562631,0.0
0.7019643346012537,0.0
0.48358697055738487,0.0
0.3111516010040615,0.0
0.10515676997384561,0.0
0.05648254764228765,0.0
-0.003585033987575814,0.0
-0.08719590464047779,0.0
-0.019934532441015267,0.0
-0.04477248827199254,0.0
0.13757020431624198,0.0
0.05841944965389471,0.0
0.09807068658455521,0.0
0.17877799728729038,0.0
0.12796830195661146,0.0
0.11182299784623534,0.0
0.04700018928494168,0.0
0.11685694001709525,0.0
0.01891344903365272,0.0
0.18233847905308873,0.0
0.11611125452990301,0.0
0.13806082953262283,0.0
0.10303422315935376,0.0
0.0508460235884495,0.0
0.10462330319161706,0.0
0.1263843977005952,0.0
0.14130821123070872,0.0
0.16066213568326793,0.0
0.18046452954157943,0.0
0.12214931481107794,0.0
0.16521648284805215,0.0
0.04218125069057309,0.0
0.0927297043291199,0.0
0.1795657338619529,0.0
0.25842044600826863,0.0
0.2225942085631016,0.0
0.29792914892106326,0.0
0.24420988799112517,0.0
0.3010877695765899,0.0
0.18092807803098948,0.0
0.3734151147385153,0.0
0.4158222440964258,0.0
0.377036017052818,0.0
0.2739701893027327,0.0
0.3785753703507885,0.0
0.40850487575002387,0.0
0.3959488411715281,0.0
0.4205266158013575,0.0
