"reading_time","certainty"
0.93268520986011,0.299132422069708
0.870988311888033,0.0605880470562683
0.720844682136208,0.0520476189687556
2.18159901167801,0.0514726031064567
1.12207920643304,0.00017576240621315
1.67537958904012,0.00248491439185003
1.07719654195261,0.000120463864129449
2.63425539351553,0.0015040641481914
3.62936772180097,0.0164882550097959
1.48319731292415,0.407648976140045
1.51549102256676,0.0652243271068955
10.2629703186408,0.00298620312832966
3.43692350547114,0.0853204533010332
0.105684310222348,0.152753205298192
1.24530975931723,0.409918663700939
6.54190460092974,0.0595059710585682
2.86008053712454,0.00115285099231415
4.07852489772354,0.0518980238562037
1.19465604831412,0.0726632877322731
1.61832670036077,0.119774087207936
0.436697989642513,0.0905435314812908
3.02645665728965,0.06963002221407
2.2206650335711,0.0295195262379243
0.975389895359617,0.00681513361717486
0.663947406951602,0.345993141202093
1.75038060475465,0.111204139045351
1.28389302900682,0.00331438357225872
1.83777781111976,0.106083136749564
1.89635438538,0.135997185674588
0.90930667211884,0.0488866437408067
1.32746690395911,0.0286166300893643
2.66224074580567,0.16217000710019
1.92474626381675,0.115296604257498
1.52770335726265,0.119346546433879
3.24039043227632,0.103038483354907
3.76544850382331,0.162946903148958
0.502956685702745,0.407641106894052
4.90408732665225,0.00188077941187282
3.11440858105617,0.46197820307804
2.58662231556795,0.0084875104089097
5.75205749856849,0.0644759633878586
2.14038811352923,0.0670259479499372
0.602927640571723,0.0287527131116299
1.61766080779853,0.116780714027719
0.759032017966024,0.000788921456224245
4.90360716676787,0.00846883939763979
5.084082635221,0.269956462011944
12.8424368108193,0.062938721063509
0.992359122665209,0.101111546503598
1.24017959414261,0.158534625925088
2.56114250129982,0.0511735411509501
5.61491555166303,0.00959130361816911
3.4976905575698,0.137272720811638
1.00985538911574,0.00663731390430932
5.94498364358559,0.0114670414059357
3.55011015938279,0.253198280942226
5.84941854430267,0.00453584924054564
1.44847670095916,0.0263638912879085
1.02105436715786,0.0660244387256419
1.66140241157147,0.0957414918302989
3.76811461984566,0.0396615889512029
1.91528182965131,4.48684439206655e-05
2.69683268885947,0.00117336387807172
4.11964309502317,0.318882498731802
3.95127722480694,0.172333396681901
2.15359318078435,0.238597130478891
1.04561920631244,0.0164506235585093
1.3328222202172,0.295048694271028
5.15076349997619,0.127961725495088
1.43734460531077,0.0084670206542591
1.5146891637083,0.249031386922531
1.16514876434416,0.00050315048705063
5.78495334198604,0.453584033700006
6.0971971391791,0.0119318946013196
0.472393165197915,8.20194737326525e-05
5.57792333859579,0.41398747671688
2.67101812124252,0.0447566340026372
6.70496731776286,0.0545773443847707
2.27398119298164,0.00040010876426206
1.51557959035849,0.117676004747009
3.03723526182495,0.272626091895458
2.85328913991219,0.060231383192087
1.02181546457927,0.000338777546591758
2.01452380758008,0.0755374016377993
1.95575149963965,0.135932684365547
3.15172365068659,5.46994777750826e-05
0.984072449709156,0.180342332976618
0.325339980367396,0.0729044465678696
3.22879173859153,0.0125062057198082
2.71035257664879,0.0206924967419247
2.39695482769847,0.000207528704303617
3.05541627179846,0.275041011394076
2.60321188107957,0.180257498791843
1.19941495442936,0.109740150058131
1.0333970190239,0.0775733598846144
0.574231309524043,0.0393442058844232
3.93978877065408,0.0812486502857757
1.62754360588331,0.00144452937515144
0.631962323291196,0.00614939895562859
3.46892905054046,0.0695965924438147
3.76076758014717,0.0333480086359221
1.929738985407,0.0717366990702321
1.18400869949301,0.0584455709373231
3.94424205901201,0.1055031382018
3.43086829134347,0.0103473065825474
2.39388533421714,0.00276485412925783
2.7689442289306,0.163619428861748
5.07260176428325,0.0109632055456402
2.34044286185718,0.388136468119708
3.71462660398795,0.00255104300440086
1.32707897257987,0.0888242418958367
0.723284494009558,0.183483558253649
2.2009403266511,0.00433379441409438
2.68942099991677,0.0417262632137762
4.08686908567933,0.119183477652135
6.76082958834217,0.238904648818752
1.04517822438672,0.447812987542055
1.87494829965983,0.00380953697098283
3.59323905621112,0.0307746587645118
5.8968381113288,0.242750824675407
2.51642003129495,0.0453619245893594
8.38056841150488,0.0866692576638375
0.18548593982062,0.230501459903394
1.88601755763097,0.119180784886674
3.22797765051096,0.197501144636032
1.97711411155368,0.0817870866290464
3.25357112393195,0.0283020463405774
1.28062705324986,0.0228002143359415
7.61913231443424,0.00510336333750835
1.02350091763639,0.009362830799328
1.40472620224776,0.274332470280854
2.21903792614215,0.203200074260538
1.10703213959846,0.124259202061828
1.57362291961416,0.000501673355259927
2.73018142273259,0.259400382479374
0.574384525567507,0.283418995104602
1.61713317994952,0.00374277110550202
2.07341554003772,0.165814760729015
4.05497389863616,0.144741156103095
0.370254074875468,0.0694315714028885
1.57054989770461,0.000759450120896434
2.80532806418804,0.0116931042219347
4.11802678076724,0.304655276083029
5.13158560828803,0.056278334906593
0.764589075562737,0.000485427327270683
2.81545893654086,0.150927388480054
1.94844726658302,0.284928079061479
5.19321768298132,0.0272604434611094
5.24613034444624,0.00363915213964564
0.168507882753827,0.0759894087160448
2.37060270873497,0.0888001396693446
4.91426223037922,0.0647400364571145
1.95008272309143,9.8024604618314e-06
2.00411864831863,0.0549926770744487
2.30697049577602,0.00150194926785616
4.30754717685467,0.167540471996849
6.99188943535743,0.0356569373775298
4.36550700446591,0.000588249049048298
5.06478873601223,0.0880590161324376
4.00231369886105,0.0152215987160687
2.00874788074305,0.00604397867446908
4.27236362615407,0.0226060698716289
1.87065839844714,0.00155345659339787
0.734743983781534,0.0852622583039079
2.12808431996584,0.00169464100211018
1.68410665611365,0.0853023642540317
2.92537895043225,0.201252830618015
1.78807537307472,0.00992599270369905
2.76635290267024,0.0047062745617834
0.546839969884862,0.161195347949936
3.44612711639633,0.127728640433317
0.222314993699643,0.182444108662249
2.52938638585119,0.00878047068915244
1.43815802569226,0.0119164316317819
3.51488463425194,0.0497796510312057
4.14098758457149,0.0134865341145486
1.15267742877309,0.0791547793708768
2.65670945854803,0.0667397407389631
1.47365570034967,0.116643352750336
7.35650598541977,0.0522637093574477
2.64868755360472,0.192030079871774
0.895958868103548,0.207109717576696
1.35704276292071,0.423153474008098
1.25195716551254,0.000303127002281664
2.54878140974408,0.23549374343227
2.43918063161349,0.0038810673599286
2.81967157176789,0.0279375113997765
3.60471409825064,0.0275303092290003
5.60987008280408,0.0930817143099565
4.68986791183753,0.0484492785377243
1.58331785911763,0.231906703399457
2.04345782950097,0.0216346594476584
4.53295072090839,0.418535046160943
5.3832391545902,0.036461652622329
7.37075807407468,0.0781652927610383
4.58835010900171,0.0029225771366196
3.05355989393075,0.0509628117614782
1.51095706456155,0.00013445783930505
1.70077735471776,0.000506552056573283
4.46868249120225,0.0283149929399292
0.890363318792459,0.24828617467695
1.02384856154228,0.153022055056073
2.17805248847369,0.127452810327581
4.80440523080901,0.25966636840336
4.51920678054806,0.00717658969179792
1.52481743027238,0.00429808657716955
9.03279663209748,0.0398610179697106
1.34510038776169,0.0451684651841347
1.40623797752128,0.206271669968773
1.3753764913791,0.0352895423834678
2.05936905244415,0.253217640531265
1.75753875139754,0.193196982902436
2.75115873533424,0.250848329183932
1.82090169141364,0.251487455112485
1.9515846164256,0.316424403309891
1.62847927264128,0.273158605639245
7.18653100400094,0.211548970814667
2.22986488042395,0.0214725029254944
3.20493473247715,0.0715641859475994
1.44084386237092,0.0283579636873128
4.49552317308596,0.090125573280719
2.42604021985414,0.0495199747322955
1.88859639424406,0.0101606394562192
0.393229210326098,0.161914499197699
1.63920355228406,0.00566239940390407
4.49769916754505,0.0563419349199231
3.34454625643451,0.114589110180336
2.2677034899456,0.287780656792922
4.34302292781451,0.227652176620875
4.06174899398109,0.0926552940312897
3.42298596425433,0.00718154150762212
1.83873640087486,0.00662537470078011
3.14208001385995,1.72571585187183e-05
0.827855090837536,0.0801816556934295
2.33823393300705,0.220399402580253
3.5099978985065,0.0195638364926449
1.70870848290014,0.0140376374776333
1.16697278274456,0.0280674205431009
0.999282179821065,0.123636119719153
1.20951120523995,0.00123554438646203
1.12909886612151,0.00381638687834319
1.91722063829996,0.0590010339363231
2.00292427866233,0.40979318307178
2.08710134032336,0.316296274677387
0.742517274527034,0.16441509796828
6.74923741833901,0.12053370514624
4.84930378692255,0.129769342421116
2.43269551017104,0.0177373482289186
3.18257934656936,0.016137452200379
0.618466354474906,0.285750899761611
3.80933186442194,0.0640505288889823
5.33801377779812,0.209192897371611
1.89211631942898,0.0179453283425097
5.12557275750179,0.350160556426203
2.4494574571736,0.0675470832515713
2.06501083892961,0.337423368491604
2.19219090785008,0.274605326042073
5.25212061795938,0.123165389575875
1.22791072924674,0.0659270157490371
1.05583838364916,0.0850295333927193
0.855298565086275,0.031394204925392
1.51887409770752,0.0724408468304115
1.34897670788157,0.00350693016988008
2.36845997702772,0.000718152756457024
0.467146095976324,0.121666546095348
1.94780260888244,0.228852842173944
2.44143116858688,0.0521384230629108
1.06013788034867,0.302453091951195
3.55408122576609,0.0181091268087413
2.75803002394105,0.00310631033031137
2.67689549051216,0.233121742082373
1.90229431092916,0.135510310023343
5.51912335762136,0.0186226032168109
2.36543699546423,0.000287515021257849
8.22402058613179,0.0394732180324672
2.69096613420097,0.000187097409109373
5.07777997135412,0.170239930916696
2.62317708578423,0.0120272708722319
0.853576882027187,0.0103907420678432
4.25288415478651,0.000394719066828457
0.760392693819937,0.0191543297019311
1.92260575271114,0.0164303224429282
0.618099426158495,0.00510318368272175
1.04575566867049,0.00103679313770276
2.20625838326998,0.0321371294307656
1.40261113871518,0.110617102171729
1.97322925606757,0.0419746977944052
1.25991104327066,0.0637778810646498
1.49490867917403,0.12946557095666
1.06144096359872,0.0695916322787009
0.881426437047964,0.0263916028510593
4.61949946208178,0.223959695113347
0.439570735248687,0.0332996831015529
1.18503437343909,0.131592296686287
6.26212248027278,0.00187634983795854
2.43923786721122,0.466814734151941
2.67805802630866,0.0181955496404875
5.39778371566431,0.0295706985760061
3.00006388833396,0.101699630543495
